ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,NOMBRE_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,CASILLA,LISTA_NOMINAL_CASILLA,RAC,JAMK,AMLO,JHRC,CANDNOREG,VOTOS_NULOS,TOTAL_VOTOS,estrato,Nh,nh,fexp
8,CHIHUAHUA,2,JUÁREZ,2420,1,B,0,Urbana,440,41,26,130,49,0,10,256,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,2432,1,B,0,Urbana,572,36,28,190,33,0,13,300,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,1384,1,B,0,Rural,568,114,39,66,24,0,16,259,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,2930,7,C,0,Urbana,699,30,32,144,12,4,7,229,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,1361,1,B,0,Urbana,199,22,11,55,1,0,6,95,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,3128,1,B,0,Urbana,379,16,18,131,7,4,2,178,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,4,1,B,0,Urbana,396,92,72,99,23,0,12,298,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,2926,1,C,0,Urbana,418,36,30,106,19,1,12,204,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,1382,1,B,0,Rural,534,39,5,23,17,0,5,89,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,1937,1,B,0,Urbana,449,43,29,149,47,0,9,277,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,4,1,C,0,Urbana,395,86,62,111,14,0,12,285,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,2906,1,B,0,Urbana,421,32,32,104,8,2,6,184,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,3157,1,B,0,Urbana,523,22,22,126,18,1,2,191,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,1939,1,C,0,Urbana,719,60,46,240,35,2,6,389,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,3093,1,B,0,Urbana,238,16,11,68,8,0,2,105,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,2514,1,B,0,Urbana,407,77,71,48,3,0,14,213,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,1377,1,C,0,Rural,516,83,42,108,46,3,32,314,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,2446,2,C,0,Urbana,638,46,30,195,26,2,12,311,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,2450,1,B,0,Urbana,472,56,19,126,49,0,9,259,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,2396,1,C,0,Urbana,622,85,26,178,72,0,5,366,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,3144,1,B,0,Urbana,551,26,11,91,15,4,4,151,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,157,1,B,0,Urbana,518,106,53,116,4,0,13,292,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,1885,10,C,0,Urbana,714,45,32,147,16,2,16,258,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,159,1,B,0,Urbana,463,56,44,190,9,0,13,312,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,3086,1,B,0,Urbana,214,9,8,63,0,3,4,87,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,2402,1,B,0,Urbana,463,74,34,126,42,0,5,281,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,2908,1,C,0,Urbana,376,29,21,111,26,2,5,194,39,577,28,20.6071428571429
8,CHIHUAHUA,2,JUÁREZ,2915,1,B,0,Urbana,715,44,33,220,34,3,8,342,39,577,28,20.6071428571429
8,CHIHUAHUA,3,JUÁREZ,1546,1,E,0,Urbana,411,33,25,93,4,0,11,166,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,2197,2,C,0,Urbana,644,27,45,134,12,0,16,234,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,2057,1,B,0,Urbana,742,36,49,139,11,1,11,247,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,2038,1,B,0,Urbana,618,65,45,150,28,0,9,297,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,2054,1,C,0,Urbana,589,29,35,138,0,0,8,210,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,2089,1,C,0,Urbana,404,37,32,106,18,0,7,200,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,2008,1,B,0,Urbana,546,37,34,103,8,0,4,186,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,1971,1,B,0,Urbana,443,32,41,93,18,0,3,187,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,2833,2,C,0,Urbana,571,53,33,196,35,0,5,322,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,1914,1,B,0,Urbana,703,33,40,186,34,0,13,306,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,2171,1,C,0,Urbana,481,32,52,126,7,0,18,235,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,2165,1,C,0,Urbana,501,45,46,116,22,0,13,242,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,1914,3,C,0,Urbana,703,42,41,212,27,0,11,333,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,1441,1,B,0,Urbana,326,34,31,64,2,0,4,135,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,3118,1,C,0,Urbana,572,40,22,178,23,1,10,274,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,1914,2,C,0,Urbana,703,34,37,201,31,0,9,312,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,2195,6,C,0,Urbana,677,40,36,162,28,2,6,274,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,1565,1,B,0,Urbana,574,44,60,115,15,0,14,248,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,2122,1,B,0,Urbana,523,52,33,136,23,0,12,256,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,1470,1,B,0,Urbana,423,32,31,84,12,5,4,168,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,1819,1,B,0,Urbana,689,73,57,146,38,0,14,328,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,2114,1,B,0,Urbana,490,44,30,98,9,0,9,190,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,1984,1,B,0,Urbana,385,41,28,85,14,0,10,178,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,2161,1,C,0,Urbana,399,36,36,92,22,0,8,194,40,518,25,20.72
8,CHIHUAHUA,3,JUÁREZ,1472,1,B,0,Urbana,665,27,41,165,17,0,17,267,40,518,25,20.72
8,CHIHUAHUA,4,JUÁREZ,1948,1,C,0,Urbana,459,67,23,98,30,2,4,224,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1623,1,B,0,Urbana,658,160,48,168,47,0,5,428,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1694,1,B,0,Urbana,728,172,48,151,58,1,6,436,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1681,1,C,0,Urbana,405,97,22,99,34,0,3,255,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,2102,1,C,0,Urbana,743,51,65,184,24,1,17,342,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1657,1,B,0,Urbana,714,91,62,157,38,0,15,363,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1766,1,B,0,Urbana,492,59,38,112,34,1,10,254,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1451,1,B,0,Urbana,357,36,45,74,5,0,5,165,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1616,1,C,0,Urbana,402,52,26,84,14,0,6,182,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,2110,1,B,0,Urbana,296,18,26,81,3,0,3,131,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,2135,1,C,0,Urbana,573,65,38,145,17,0,9,274,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1667,1,B,0,Urbana,515,113,52,120,39,0,5,329,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,2134,1,B,0,Urbana,674,61,34,172,35,0,13,315,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,2076,1,B,0,Urbana,624,62,59,106,33,0,11,271,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1633,1,B,0,Urbana,692,110,50,145,43,1,8,357,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,2125,1,B,0,Urbana,575,34,44,170,25,0,9,282,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1566,1,B,0,Urbana,404,49,38,87,24,0,5,203,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1742,1,B,0,Urbana,161,16,14,48,5,0,0,83,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1706,8,C,0,Urbana,721,144,40,201,63,2,2,452,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1653,1,B,0,Urbana,635,80,55,103,30,0,9,277,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,3032,1,B,0,Urbana,675,115,48,215,68,1,3,450,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1694,7,C,0,Urbana,727,197,43,147,45,0,3,435,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1683,10,C,0,Urbana,721,199,50,174,59,0,5,487,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1746,1,S,0,Urbana,0,205,58,435,45,0,5,748,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1763,1,B,0,Urbana,573,34,63,156,14,0,7,274,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1715,1,B,0,Urbana,710,73,44,206,44,0,14,381,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1707,2,C,0,Urbana,617,177,30,127,42,0,1,377,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,2131,2,C,0,Urbana,716,46,35,203,24,0,7,315,41,612,29,21.1034482758621
8,CHIHUAHUA,4,JUÁREZ,1992,1,B,0,Urbana,637,40,57,132,12,3,11,255,41,612,29,21.1034482758621
8,CHIHUAHUA,5,DELICIAS,1413,1,B,0,Rural,416,99,42,79,1,0,12,233,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,17,3,C,0,Urbana,658,111,70,127,40,0,6,354,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,200,1,C,0,Urbana,533,106,52,108,30,3,10,309,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,264,1,B,0,Rural,256,88,59,18,5,0,10,180,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,1407,3,C,0,Urbana,679,81,98,187,49,0,13,428,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,991,1,C,0,Urbana,668,58,36,195,30,1,6,326,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,1411,2,C,0,Urbana,642,59,75,201,37,0,15,387,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,1407,1,B,0,Urbana,679,77,77,184,58,0,14,410,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,2493,3,C,0,Urbana,578,160,46,66,1,0,14,287,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,958,1,B,0,Urbana,409,181,50,47,16,1,1,296,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,982,1,B,0,Urbana,526,85,34,140,24,3,10,296,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,1402,1,B,0,Urbana,664,70,142,124,19,0,24,379,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,998,1,E,0,Rural,731,75,41,214,24,4,3,361,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,191,1,B,0,Urbana,511,130,52,101,29,0,12,324,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,996,1,B,0,Urbana,698,96,50,189,48,0,10,393,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,215,1,C,0,Rural,473,97,45,80,17,0,5,244,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,18,1,C,0,Urbana,545,72,101,99,13,0,17,302,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,968,1,B,0,Urbana,683,103,71,173,18,1,10,376,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,1390,1,C,0,Urbana,377,67,73,64,34,0,4,242,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,2498,1,B,0,Rural,219,36,52,25,3,0,4,120,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,925,1,B,0,Urbana,670,91,50,171,32,0,14,358,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,922,1,C,0,Urbana,417,49,34,115,24,0,10,232,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,2308,1,C,0,Urbana,592,60,52,140,14,0,12,278,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,938,1,B,0,Urbana,321,46,35,105,7,0,7,200,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,59,2,E,1,Rural,685,70,79,122,15,0,12,298,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,922,1,B,0,Urbana,418,56,29,113,28,1,4,231,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,2288,2,C,0,Urbana,730,127,28,187,9,0,7,358,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,204,1,B,0,Urbana,614,132,52,111,23,0,18,336,42,603,29,20.7931034482759
8,CHIHUAHUA,5,DELICIAS,992,1,B,0,Urbana,532,96,34,145,69,0,8,352,42,603,29,20.7931034482759
8,CHIHUAHUA,6,CHIHUAHUA,626,1,C,0,Urbana,582,92,35,150,47,1,6,331,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,782,1,C,0,Urbana,407,160,52,75,24,0,2,313,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,608,5,E,0,Urbana,638,175,34,156,52,0,5,422,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,3177,1,C,0,Urbana,511,122,31,149,53,3,0,358,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,3206,1,C,0,Urbana,382,147,17,74,32,1,3,274,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,2879,1,B,0,Urbana,621,73,37,124,42,0,9,285,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,805,7,C,0,Urbana,740,359,72,95,21,1,3,551,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,433,1,B,0,Urbana,542,221,64,64,19,0,1,369,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,800,1,S,0,Urbana,0,402,65,218,63,1,4,753,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,641,12,C,0,Urbana,739,203,47,147,62,1,0,460,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,641,14,C,0,Urbana,739,230,60,130,45,0,3,468,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,506,1,B,0,Urbana,646,196,61,125,29,0,4,415,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,557,1,C,0,Urbana,488,120,43,95,21,0,6,285,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,515,1,C,0,Urbana,596,107,46,150,31,3,19,356,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,2874,1,B,0,Urbana,447,105,21,110,47,0,2,285,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,843,1,B,0,Urbana,331,118,27,56,19,0,1,221,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,2864,1,B,0,Urbana,396,59,22,113,18,1,3,216,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,823,1,C,0,Urbana,718,389,66,65,16,1,1,538,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,753,1,C,0,Urbana,750,329,59,118,53,0,3,562,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,839,3,C,0,Urbana,645,335,61,70,22,1,3,492,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,824,1,B,0,Urbana,745,304,88,120,39,0,2,553,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,2856,1,B,0,Urbana,384,77,13,100,37,0,5,232,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,2862,1,C,0,Urbana,483,91,13,119,49,0,7,279,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,2858,1,C,0,Urbana,558,40,41,123,25,0,9,238,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,727,1,B,0,Urbana,552,120,26,121,44,1,5,317,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,611,1,E,0,Urbana,697,106,50,153,46,2,6,363,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,754,1,B,0,Urbana,659,331,53,91,28,1,6,510,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,696,1,B,0,Urbana,639,235,49,110,44,0,9,447,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,804,1,B,0,Urbana,539,227,44,77,32,1,6,387,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,453,1,B,0,Urbana,350,89,33,84,31,0,0,237,43,643,31,20.741935483871
8,CHIHUAHUA,6,CHIHUAHUA,895,4,E,0,Rural,737,66,36,157,26,3,3,291,43,643,31,20.741935483871
8,CHIHUAHUA,7,CUAUHTÉMOC,2649,1,C,0,Rural,540,127,52,126,14,0,0,319,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,144,1,C,0,Rural,622,151,118,114,3,0,19,405,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,2225,1,C,0,Urbana,476,119,42,92,11,1,12,277,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,1063,1,B,0,Urbana,220,14,22,48,0,0,3,87,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,2346,1,B,0,Urbana,366,44,36,100,5,1,12,198,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,330,1,B,0,Urbana,671,56,46,173,13,0,21,309,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,1237,1,B,0,Rural,670,96,78,156,11,0,25,366,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,2230,1,C,0,Urbana,401,69,21,110,12,0,9,221,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,1193,1,B,0,Urbana,300,30,19,87,9,0,7,152,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,1047,1,B,0,Rural,433,109,48,74,7,1,12,251,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,2236,1,E,0,Rural,75,14,2,18,3,0,1,38,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,131,1,C,0,Urbana,438,79,33,153,15,0,10,290,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,1175,1,B,0,Rural,225,63,43,47,4,0,9,166,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,1238,1,B,0,Rural,109,27,22,14,1,0,6,70,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,388,1,B,0,Rural,596,79,24,55,8,0,3,169,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,385,1,C,0,Rural,425,15,17,28,0,0,4,64,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,2251,1,B,0,Rural,217,54,14,15,4,0,5,92,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,1051,1,B,0,Rural,273,88,35,42,13,1,8,187,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,297,6,C,0,Urbana,711,63,40,219,19,0,17,358,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,1060,1,B,0,Rural,485,44,38,140,6,0,14,242,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,368,1,B,0,Rural,616,47,23,29,6,0,0,105,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,912,1,C,0,Rural,701,49,154,258,1,0,14,476,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,143,1,B,0,Rural,120,17,41,18,0,0,6,82,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,914,3,E,0,Rural,458,16,134,109,0,0,30,289,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,332,1,C,0,Urbana,707,74,45,211,27,0,10,367,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,335,1,B,0,Urbana,701,76,50,206,17,4,11,364,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,1261,1,B,0,Rural,104,33,10,17,0,0,9,69,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,383,1,B,0,Rural,519,51,42,143,11,0,18,265,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,1179,1,B,0,Rural,128,16,28,24,0,0,5,73,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,145,1,B,0,Rural,410,114,75,42,0,0,32,263,44,654,31,21.0967741935484
8,CHIHUAHUA,7,CUAUHTÉMOC,2520,5,C,0,Rural,657,79,13,5,1,0,3,101,44,654,31,21.0967741935484
8,CHIHUAHUA,8,CHIHUAHUA,613,1,E,2,Urbana,500,65,30,121,37,0,3,256,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,631,1,B,0,Urbana,386,56,22,94,19,0,3,194,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,493,1,C,0,Urbana,599,74,55,111,33,0,8,281,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,662,1,B,0,Urbana,533,105,19,123,38,0,7,292,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,3234,1,B,0,Urbana,399,50,8,90,2,1,1,152,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,442,1,B,0,Urbana,620,210,46,122,54,1,5,438,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,498,1,B,0,Urbana,504,114,37,113,19,0,8,291,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,873,1,C,0,Urbana,625,98,54,136,25,0,9,322,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,542,1,B,0,Urbana,405,84,31,97,26,0,6,244,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,877,1,C,0,Rural,552,57,41,130,25,0,4,257,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,695,1,C,0,Urbana,535,117,36,114,33,0,3,303,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,858,1,C,0,Urbana,503,111,48,108,39,0,6,312,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,852,1,E,0,Urbana,695,109,37,155,57,0,4,362,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,876,2,C,0,Urbana,505,88,34,100,37,0,10,269,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,539,1,B,0,Urbana,623,82,22,87,31,0,9,231,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,909,1,B,0,Urbana,711,122,49,96,32,1,6,306,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,610,4,E,0,Urbana,718,146,35,135,72,0,10,398,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,2902,1,C,0,Urbana,463,123,27,86,70,0,9,315,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,532,1,B,0,Urbana,450,80,40,103,27,2,5,257,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,862,1,B,0,Urbana,522,93,30,103,40,0,4,270,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,690,1,C,0,Urbana,394,77,25,96,13,0,9,220,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,2898,1,B,0,Urbana,465,118,26,117,55,0,5,321,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,688,1,C,0,Urbana,433,56,31,83,23,0,7,200,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,596,1,E,2,Urbana,650,80,36,112,24,0,8,260,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,3235,1,B,0,Urbana,578,58,22,137,45,0,9,271,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,881,1,C,0,Urbana,595,70,53,108,18,0,8,257,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,852,1,C,0,Urbana,474,99,27,93,37,0,4,260,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,849,2,E,0,Urbana,518,76,30,101,54,0,8,269,45,599,29,20.6551724137931
8,CHIHUAHUA,8,CHIHUAHUA,632,1,B,0,Urbana,726,110,66,173,52,0,18,419,45,599,29,20.6551724137931
8,CHIHUAHUA,9,HIDALGO DEL PARRAL,2325,1,C,0,Rural,397,175,103,6,0,0,20,304,46,530,25,21.2
8,CHIHUAHUA,9,HIDALGO DEL PARRAL,2682,1,E,0,Rural,686,294,61,20,0,0,34,409,46,530,25,21.2
8,CHIHUAHUA,9,HIDALGO DEL PARRAL,223,1,B,0,Rural,327,132,55,56,3,0,6,252,46,530,25,21.2
8,CHIHUAHUA,9,HIDALGO DEL PARRAL,1300,1,C,0,Urbana,501,63,48,132,57,0,9,309,46,530,25,21.2
8,CHIHUAHUA,9,HIDALGO DEL PARRAL,1269,1,C,0,Urbana,495,50,67,87,35,1,17,257,46,530,25,21.2
8,CHIHUAHUA,9,HIDALGO DEL PARRAL,2679,1,C,0,Rural,399,130,127,10,4,0,11,282,46,530,25,21.2
8,CHIHUAHUA,9,HIDALGO DEL PARRAL,2593,1,B,0,Urbana,474,108,54,130,22,0,19,333,46,530,25,21.2
